3244,The Data Warehouse Toolkit: The Definitive Guide to Dimensional Modeling,"Ralph Kimball, Margy Ross",13,7,1,3,Wiley,9.78E+12,,,600
3245,The Data Webhouse Toolkit: Building the Web-Enabled Data Warehouse,"Ralph Kimball, Richard Merz",00,2,3,1,Wiley,9.78E+12,,,417
3246,The Database Administrator,John K. Lyon,76,4,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,Business Data Processing Ser.,170
3247,The Database Book: Principles and Practice Using MySQL,Narain Gehani,11,5,31,2,Silicon Press,9.78E+12
3248,The Database Experts' Guide to SQL,Frank Lusardi,88,1,1,,Intertext,9.78E+12,,The Database Experts' Ser.,224
3249,The Database Relational Model: A Retrospective Review and Analysis,C. J. Date,00,5,28,1,Addison-Wesley,9.78E+12,,,128
3250,The Definitive DataWindow: Your Key to PowerBuilder Success,Richard Brooks,00,4,6,,Pearson Education,9.78E+12,,,800
3251,The Design and Implementation of Modern Column-Oriented Database Systems,"Daniel Abadi, Peter Boncz, Stavros Harizopoulos",13,11,25,,Now Publishers,9.78E+12,,,102
3252,The Eleventh Virgin Film Guide: Based on the Definitive Industry Database,"Cinebooks (Editor), Cinebooks (Editor)",03,11,28,11,Virgin Books,9.78E+12,,,960
3253,"The Engineering Database: Design, Normalization and Implementation for Successful CAD-CAM Applications",Dimitris N. Chorafas,88,3,1,,Elsevier Science & Technology Books,9.78E+12,,Computer-Aided Engineering Series,241
3254,The Essential Guide to Data Warehousing,"Lou Agosta, Louis Agosta",99,8,26,,Prentice Hall,9.78E+12,,Essential Guide Series,526
3255,The Ethics and Governance of Human Genetic Databases: European Perspectives,"Matti Hayry, Ruth Chadwick, Vilhjalmur Arnason, Gardar Arnason",07,4,28,,Cambridge University Press,9.78E+12,,"Cambridge Law, Medicine and Ethics Series,#4",296
3256,The Evolution of Conceptual Modeling: From a Historical Perspective towards the Future of Conceptual Modeling,"Roland Kaschek (Editor), Lois M.L. Delcambre (Editor)",11,3,21,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#6520",360
3257,The Feasibility of Developing a National Parcel Database: County Data Records Project Final Report,"U.S. Dept of Housing and Urban Developme (Created by), Fairview Industries, Abt Associates Inc",13,3,12,,BiblioGov,9.78E+12,,,88
3258,The Forest Inventory and Analysis Database: Database Description and Users Manual Version 4. 0 for Phase 2,"Sharon Woudenberg, Barbara Conkling, Barbara O'Connell, Elizabeth LaPoint, Jeffrey Turner",12,10,19,,CreateSpace Publishing,9.78E+12,,,344
3259,The generation of an experimental database for testing predictive models for alpha-Pinene gas- and particle-phase reactions in the atmosphere.,Jyoti Bapat,12,7,17,,BiblioLabsII,9.78E+12,,,84
3260,"The Global Paleomagnetic Database: Design, Installation and Use with ORACLE","Jo Lock, M.W. McElhinny",07,8,22,1,Springer Netherlands,9.78E+12,,,175
3261,The Guru's Guide to SQL Server Architecture and Internals,"Ken Henderson, Bob Ward (Other), Bob Ward (Contribution by), David Campbell (Foreword by)",03,10,24,,Addison-Wesley,9.78E+12,,,1021
3262,The Hansen Guide to the Internet and Internet Databases,John Krol,00,04,01,,Gale Group,9.78E+12
3263,The Himalayan Database: The Expedition Archives of Elizabeth Hawley,"Elizabeth Hawley, Richard Salisbury (Contribution by)",04,10,28,,American Alpine Club,9.78E+12,,,80
3264,The Impact of Democracy on Economic Growth: A Neural Network Approach,Sven Simon,11,8,27,,CreateSpace Publishing,9.78E+12,,,76
3265,The Impact of Professional Development in Data Based Decision Making on the Teaching Practices of Educators.,Nancy Harris,12,10,17,,BiblioLabsII,9.78E+12,,,108
3266,The Information Systems Security Officer's Guide: Establishing and Managing an Information Protection Program,Gerald L. Kovacich,03,8,19,2,Elsevier Science,9.78E+12,,,361
3267,The Ingres Papers: Anatomy of a Relational Database System,Michael Stonebraker,86,1,1,,Addison-Wesley,9.78E+12,,Addison-Wesley Series in Computer Science,506
3268,The international phosphate resource data base; development and maintenance: USGS Open-File Report 83-490,Nancy J. Bridges,13,3,7,,BiblioGov,9.78E+12,,,102
3269,The Introduction of a Compulsory DNA Database,Lea Weller Ba,13,11,25,,GRIN Verlag,9.78E+12,,,12
3270,The Invisible Web: Uncovering Information Sources Search Engines Can't See,"Gary Price, Chris Sherman, Danny Sullivan (Preface by)",01,7,1,1,"Information Today, Inc.",9.78E+12,,,438
3271,The iSeries Pocket Database Guide,Brian Kelly,03,11,30,,Let's Go Publish,9.78E+12,,,360
3272,The Jasmine Object Database: Multimedia Applications for the Web,"Setrag Khoshafian, Norayr Minassian, Surapol Dasananda, Norayr Minassian",98,11,28,1,Elsevier Science & Technology Books,9.78E+12,,,500
3273,"The Kimball Group Data Warehouse Box: The Data Warehouse Toolkit, 2nd Edition; The Data Warehouse Lifecycle, 2nd Edition; The Data Warehouse ETL Toolk","Ralph Kimball, Bob Becker, Margy Ross, Warren Thornthwaite, Joy Mundy",09,4,6,1,Wiley,9.78E+12,,,1628
3274,The Linux Databases,"Fred Butzen, Dorothy Forbes (With)",97,3,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,The MIS,576
3275,The Literacy Leadership Handbook: Best Practices for Developing Professional Literacy Communities Plus Children's and Young Adult Literature Database -- Access Card,"Alison Black, Jane D. Miller",13,4,17,1,Pearson,9.78E+12
3276,The Method R Guide to Mastering Oracle Trace Data,MR Cary V. Millsap,13,7,26,,CreateSpace Publishing,9.78E+12,,,138
3277,The Microsoft Data Warehouse Toolkit: With SQL Server 2008 and the Microsoft Business Intelligence Toolset,"Joy Mundy, Ralph Kimball (With), Warren Thornthwaite",06,2,13,1,Wiley,9.78E+12,,,792
3278,The Microsoft SQL Server 2000 Analysis Services Step by Step,"Reed Jacobson, OLAP Train, Reed Jacobsen",00,9,28,1,Microsoft Press,9.78E+12,,Step by Step Developer Series,400
3279,The Midwifery Research Database MIRIAD: A register of information about research in midwifery,Felicia McCormick,00,2,18,,Elsevier Health Sciences,9.78E+12,,,22
3280,"Modern Greek Resources Project: Libraries, Collections and Databases",Maria Georgopoulou (Editor),07,10,1,,American School of Classical Studies,9.79E+12,,"New Griffon Series,#9",120
3281,"The National Toxicology Program's Chemical Database, Volume V","Lawrence H. Keith, Douglas B. Walters",91,12,31,,CRC Press,9.78E+12
3282,The New Direct Marketing: How to Implement a Profit Driven Database Marketing Strategy,"David Shepard Associates, David Shepard",95,3,28,2,"McGraw-Hill Companies, The",9.78E+12,,,512
3283,"The Next Generation of Information Systems: From Data to Knowledge: A Selection of Papers Presented at Two IJCAI-91 Workshops, Sydney, Australia, August 26, 1991","Michael P. Papazoglou (Editor), John Zeleznikow (Editor)",92,7,29,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series,#611",315
3284,"The Object Database Standard: ODMG-93, Release 1.2","Roderick G. G. Cattell, Tom Atwood",96,1,1,1,Elsevier Science & Technology Books,9.78E+12,,The Morgan Kaufmann Series in Data Management,184
3285,The OECD Stan Database for Industrial Analysis 1972-1991: La Base de Donnees Stan de l'OCDE Pour l'Analyse de l'Industrie 1972-1991,"Dianne OecdDobbeck (Editor), Wendy Woods (Editor)",94,6,28,,Organization for Economic Cooperation and Development,9.79E+12,,,240
3286,The Official Guide to Informix/Red Brick Data Warehousing,"Robert J. Hocutt, Bob Hocutt (Joint Author)",00,9,30,1,"Wiley, John & Sons, Incorporated",9.78E+12,,Bible Ser.,395
3287,"The O'Leary Series: Microsoft Office Access 2013, Introductory","Linda O'Leary, Timothy O'Leary",13,7,3,1,McGraw-Hill Higher Education,9.78E+12,,,360
3288,The Paradox Relational Database Advisor,Kimberly Maughan Saunders,93,7,1,1,T A B Books,9.78E+12,,,304
3289,The Postgresql Reference Manual: SQL Language Reference,"PostgreSQL Global Development Group, The Postgresql Global Development Group",07,6,28,,Network Theory,9.78E+12,,,716
3290,The Practical SQL Handbook: Using SQL Variants,"Judith S. Bowman, Sandra L. Emerson, Marcy Darnovsky, Sandra Emerson",01,6,28,4,Addison-Wesley,9.78E+12,,,469
3291,The Real MCTS SQL Server 2008 Exam 70-432 Prep Kit: Database Implementation and Maintenance,Mark Horninger,09,4,27,,Elsevier Science,9.78E+12,,,696
3292,The Relational Model for Database Management,E. F. Codd,90,1,28,1,Addison-Wesley,9.78E+12,,,538
3293,The Research Guide for the Digital Age: A New Handbook to Research and Writing for the Serious Student,"Francis Burkle-Young, Saundra R. Maley",97,6,1,,The Rowman & Littlefield Publishing Group Inc,9.78E+12,,,362
3294,"The Role of Digital Libraries in a Time of Global Change: 12th International Conference on Asia-Pacific Digital Libraries, ICADL 2010, Gold Coast, Australia, June 21-25, 2010, Proceedings","Gobinda Chowdhury (Editor), Chris Khoo (Editor), Jane Hunter (Editor)",10,6,1,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#6102",270
3295,"The Semantic Web - ASWC 2006: First Asian Semantic Web Conference, Beijing, China, September 3-7, 2006, Proceedings","Riichiro Mizoguchi (Editor), Fausto Giunchiglia (Editor)",06,10,5,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#4185",780
3296,"The Semantic Web: ESWC 2013 Satellite Events: ESWC 2013, Satellite Events, Montpellier, France, May 26-30, 2013, Revised Selected Papers","Philipp Cimiano (Editor), Miriam Fernandez (Editor), Vanessa Lopez (Editor), Stefan Schlobach (Editor), Johanna Volker (Editor)",13,10,31,,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Information Systems and Applications, incl. Internet/Web, and HCI Series,#7955",347
3297,"The Solo Piano Music of Selected Contemporary Canadian Women Composers: Database, Audio Samples, and Annotated Bibliography.",Joo Yeon Tarina Kim,12,7,17,,BiblioLabsII,9.78E+12,,,230
3298,The Structure of the Relational Database Model,"J. Psaedaens, M. Gyssens, P. De Bra, D. Van Gucht",89,4,1,,"Springer-Verlag New York, LLC",9.78E+12,,"EATCS Monographs on Theoretical Computer Science,#17",231
3299,"The Trader's and Investor's Guide to Commodity Trading Systems, Software and Data Bases",William T. Taylor,86,3,1,,McGraw-Hill School Education Group,9.78E+12,,,220
3300,The Trans-Atlantic Slave Trade: A Database on CD-ROM,"David Eltis (Editor), Herbert S. Klein (Editor), David Richardson (Editor), Stephen D. Behrendt (Editor)",00,1,13,,Cambridge University Press,9.78E+12
3301,The Universal Guide to DB2 for Windows NT,"Jonathan Cook, Robert Harbus, Dwaine Snow, Calene Janacek",98,12,4,,Prentice Hall,9.78E+12,,IBM DB2 Certification Guide Series,528
3302,The Unnormalized Relational Data Model: For Office Form Processor Design,"Hiroyuki Kitagawa, Tosiyasu Kunii",13,12,31,,Springer Japan,9.78E+12,,Computer Science Workbench Series,164
3303,The Visual FoxPro 3 Codebook,Yair A. Griver,95,9,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,,592
3304,The Visual Guide to dBase for Windows: The Pictorial Companion to Windows Database Management and Programming,Carl Townsend,94,8,15,1,"Ventana Communications Group, Incorporated",9.78E+12,,The Ventana Press Visual Guide Series,576
3305,"The West Bank Data Base, 1987 Report: Demographic, Economic, Legal, Social, and Political Developments in the West Bank",Meron Benvenisti,88,6,1,,Westview Press,9.78E+12,,The West Bank Data Base Project Ser.,94
3306,Wiley Medical Research Directory Thesaurus to the Online Database,J. Levy (Editor),85,6,1,,"Wiley, John & Sons, Incorporated",9.78E+12,,,128
3307,"The World Wide Web and Databases: Third International Workshop WebDB2000, Dallas, TX, USA, May 18-19, 2000. Selected Papers","Dan Suciu (Editor), Gottfried Vossen (Editor)",01,6,22,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1997",280
3308,The Year 2000 Software Systems Crisis: Challenge of the Century,"William M. Ulrich, Ian Hays (With)",97,2,6,1,Prentice Hall Professional Technical Reference,9.78E+12,,YOURDON Press Computing Series,624
3309,Theory and Practice of Relational Databases,Stefan Stanczyk,90,1,1,,Financial Times/Prentice Hall Books,9.78E+12,,,250
3310,Theory of Data Bases,Bo Sundgren,75,1,1,,Petrocelli Books,9.78E+12,,,244
3311,Thermodynamic Databases for Pure Substances,"Miller Frederic P. (Editor), Vandome Agnes F. (Editor), McBrewster John (Editor)",11,7,25,,International Book Marketing Service Ltd,9.79E+12,,,64
3312,Third Wave Processing: Database Machines and Decision Support Systems,"W. H. Inmon, Mortimer L. Mendelsohn (Other), Richard J. Albertini (Other)",91,2,1,1,"Wiley, John & Sons, Incorporated",9.78E+12,,"Progress in Clinical and Biological Research Series,#34",207
3313,"A Tight, Practical Integration of Relations and Functions","Harold Boley, J. Siekmann (Editor), J.G. Carbonell (Editor)",99,9,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Lecture Notes in Artificial Intelligence Series,#1712",176
3314,Time-Constrained Transaction Management: Real-Time Constraints in Database Transaction Systems,"Nandit R. Soparkar, Abraham Silberschatz, Henry F. Korth",96,9,30,1,Springer US,9.78E+12,,"Advances in Database Systems Series,#2",148
3315,"Time Granularities in Databases, Data Mining, and Temporal Reasoning","Claudio Bettini, Sushil Jajodia, Sean Wang",00,8,17,1,Springer Berlin Heidelberg,9.78E+12,,,230
3316,"To amend title 15, United States Code, to promote investment and prevent intellectual property piracy with respect to databases.",United States United States Congress House of Represen (Created by),10,12,26,,BiblioGov,9.78E+12,,,20
3317,To Encourage the Entry of Felony Warrants Into the National Crime Information Center Database by States and Provide Additional Resources for Extraditi,United States Congress Senate (Created by),10,12,28,,BiblioGov,9.78E+12,,,26
3318,To Encourage the Entry of Felony Warrants Into the Ncic Database by States and Provide Additional Resources for Extradition.,United States Congress Senate (Created by),10,12,28,,BiblioGov,9.78E+12,,,32
3319,"To Promote Electronic Commerce Through Improved Access for Consumers to Electronic Databases, Including Securities Market Information Databases.",United States Congress House of Represen (Created by),10,12,28,,BiblioGov,9.78E+12,,,22
3320,To Receive the Testimony of Marsha Scott Regarding the White House Database Investigation,United States Congress House of Represen (Created by),10,12,28,,BiblioGov,9.78E+12,,,26
3321,TOAD Handbook,"Bert Scalzo, Dan Hotka",09,10,2,2,Addison-Wesley,9.78E+12,,Developer's Library Series,280
3322,Toad Pocket Reference for Oracle,"Jeff Smith, Patrick McGrath, Bert Scalzo PH.D.",05,6,28,2,"O'Reilly Media, Incorporated",9.78E+12,,Pocket Reference (O'Reilly) Series,130
3323,TOAD Pocket Reference for Oracle,"Jim McDaniel, Patrick McGrath",02,8,21,1,"O'Reilly Media, Incorporated",9.78E+12,,Pocket Reference (O'Reilly) Series,128
3324,Tomes of Delphi WIN32 Database Developer's Guide,Warren Rachele,99,7,25,,"Wordware Publishing, Inc.",9.78E+12,,,365
3325,Towards A Unified Framework For Efficient Access Methods And Query Operations In Spatio-Temporal Databases.,Gary Bubash,11,9,2,,BiblioLabsII,9.78E+12,,,106
3326,Transact-SQL Cookbook,"Ales Spetic, Jonathan Gennick",02,3,21,1,"O'Reilly Media, Incorporated",9.78E+12,,,304
3327,Transaction Processing: Management of the Logical Database and its Underlying Physical Structure,"Seppo Sippu, Eljas Soisalon-Soininen",15,1,14,,Springer International Publishing,9.78E+12,,Data-Centric Systems and Applications Series,420
3328,"Transactions and Database Dynamics: 8th International Workshop on Foundations of Models and Languages for Data and Objects, Dagstuhl Castle, Germany, September 27-30, 1999 Selected Papers","Gunter Saake (Editor), Kerstin Schwarz (Editor), Can Turker (Editor)",00,3,30,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science Series,#1773",256
3329,Transactions on Computational Science III,Kenneth Tan (Editor),09,4,10,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Transactions on Computational Science Series,#5300",185
3330,Transactions on Computational Systems Biology IX,Corrado Priami (Editor),08,10,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Transactions on Computational Systems Biology Series,#5121",153
3331,Transactions on Computational Systems Biology VIII,Corrado Priami (Editor),07,12,14,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Transactions on Computational Systems Biology Series,#4780",108
3332,Transactions on Computational Systems Biology X,"Corrado Priami (Editor), Falko Dressler (Editor), Ozgur Akan (Editor), Alioune Ngom (Editor)",09,2,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Transactions on Computational Systems Biology Series,#5410",197
3333,Transactions on Large-Scale Data- and Knowledge-Centered Systems I,"Abdelkader Hameurlain (Editor), Josef Kung (Editor), Roland Wagner (Editor)",09,9,1,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Transactions on Large-Scale Data- and Knowledge-Centered Systems Series,#5740",374
3334,Transactions on Large-Scale Data- and Knowledge-Centered Systems III: Special Issue on Data and Knowledge Management in Grid and PSP Systems,"Abdelkader Hameurlain, Josef Kung, Roland Wagner",11,9,28,1,Springer Berlin Heidelberg,9.78E+12,,"Lecture Notes in Computer Science / Transactions on Large-Scale Data- and Knowledge-Centered Systems Series,#6790",239
